Datetime,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2025-06-05 17:10:00+00:00,202.17999267578125,202.21499633789062,201.80999755859375,201.8699951171875,270516
2025-06-05 17:15:00+00:00,202.25,202.43519592285156,202.17999267578125,202.17999267578125,306057
2025-06-05 17:20:00+00:00,202.55499267578125,202.55990600585938,202.1300048828125,202.2449951171875,257485
2025-06-05 17:25:00+00:00,202.60009765625,202.6699981689453,202.5,202.5601043701172,260041
2025-06-05 17:30:00+00:00,202.68600463867188,202.7465057373047,202.5399932861328,202.60000610351562,200962
2025-06-05 17:35:00+00:00,202.83999633789062,202.89999389648438,202.6999969482422,202.7100067138672,234962
2025-06-05 17:40:00+00:00,202.75999450683594,202.88999938964844,202.72000122070312,202.85000610351562,240101
2025-06-05 17:45:00+00:00,202.75120544433594,202.89999389648438,202.63369750976562,202.76499938964844,232531
2025-06-05 17:50:00+00:00,202.6699981689453,202.80520629882812,202.61329650878906,202.75999450683594,142039
2025-06-05 17:55:00+00:00,202.35000610351562,202.66000366210938,202.25,202.66000366210938,244773
2025-06-05 18:00:00+00:00,202.1300048828125,202.41000366210938,202.05999755859375,202.3699951171875,224000
2025-06-05 18:05:00+00:00,201.99000549316406,202.1199951171875,201.8300018310547,202.11500549316406,248408
2025-06-05 18:10:00+00:00,201.97999572753906,202.10000610351562,201.85000610351562,201.99000549316406,243741
2025-06-05 18:15:00+00:00,201.77499389648438,201.97999572753906,201.14999389648438,201.97999572753906,578038
2025-06-05 18:20:00+00:00,202.00999450683594,202.0449981689453,201.75999450683594,201.7899932861328,319896
2025-06-05 18:25:00+00:00,202.2104034423828,202.21499633789062,202.00999450683594,202.00999450683594,236435
2025-06-05 18:30:00+00:00,202.44000244140625,202.44000244140625,202.1699981689453,202.2100067138672,265220
2025-06-05 18:35:00+00:00,202.5009002685547,202.52000427246094,202.05999755859375,202.42999267578125,346665
2025-06-05 18:40:00+00:00,202.4600067138672,202.5800018310547,202.34469604492188,202.5050048828125,169439
2025-06-05 18:45:00+00:00,202.36000061035156,202.72000122070312,202.34320068359375,202.52000427246094,347513
2025-06-05 18:50:00+00:00,202.3300018310547,202.47000122070312,202.27000427246094,202.35000610351562,189796
2025-06-05 18:55:00+00:00,202.35000610351562,202.52000427246094,202.27999877929688,202.3350067138672,220679
2025-06-05 19:00:00+00:00,202.25999450683594,202.41000366210938,202.1199951171875,202.33999633789062,319010
2025-06-05 19:05:00+00:00,202.2899932861328,202.33999633789062,202.11000061035156,202.2550048828125,264521
2025-06-05 19:10:00+00:00,201.7700958251953,202.38999938964844,201.72000122070312,202.28500366210938,311935
2025-06-05 19:15:00+00:00,200.92999267578125,201.9499969482422,200.5800018310547,201.78500366210938,797174
2025-06-05 19:20:00+00:00,200.5,201.00999450683594,200.1999969482422,200.88999938964844,1010612
2025-06-05 19:25:00+00:00,200.72999572753906,200.89999389648438,200.3699951171875,200.47999572753906,582831
2025-06-05 19:30:00+00:00,200.8800048828125,201.0749969482422,200.72999572753906,200.74000549316406,572787
2025-06-05 19:35:00+00:00,201.2100067138672,201.36000061035156,200.80499267578125,200.82000732421875,642257
2025-06-05 19:40:00+00:00,200.8000030517578,201.39500427246094,200.6199951171875,201.22000122070312,531166
2025-06-05 19:45:00+00:00,200.9149932861328,200.9499969482422,200.7100067138672,200.8000030517578,582605
2025-06-05 19:50:00+00:00,200.3800048828125,201.77000427246094,200.15960693359375,200.88499450683594,1298217
2025-06-05 19:55:00+00:00,200.5500030517578,200.74000549316406,200.27000427246094,200.38999938964844,2564386
2025-06-06 13:30:00+00:00,205.02169799804688,205.6999969482422,202.98309326171875,202.9949951171875,3765322
2025-06-06 13:35:00+00:00,204.77499389648438,205.27999877929688,204.75,205.0500030517578,1464388
2025-06-06 13:40:00+00:00,204.5050048828125,205.1999969482422,204.38999938964844,204.77499389648438,937317
2025-06-06 13:45:00+00:00,204.63499450683594,205.16000366210938,204.5,204.6300048828125,840962
2025-06-06 13:50:00+00:00,204.25990295410156,204.64999389648438,204.0626983642578,204.64999389648438,589179
2025-06-06 13:55:00+00:00,204.5399932861328,204.64999389648438,204.14999389648438,204.2449951171875,623073
2025-06-06 14:00:00+00:00,204.47999572753906,204.74459838867188,204.27499389648438,204.57000732421875,450843
2025-06-06 14:05:00+00:00,204.4199981689453,204.6300048828125,204.25999450683594,204.47999572753906,356949
2025-06-06 14:10:00+00:00,204.2949981689453,204.5,203.99000549316406,204.4250030517578,579442
2025-06-06 14:15:00+00:00,203.97509765625,204.42999267578125,203.8699951171875,204.2949981689453,441242
2025-06-06 14:20:00+00:00,203.82000732421875,204.13999938964844,203.6999969482422,203.97509765625,487529
2025-06-06 14:25:00+00:00,203.66000366210938,203.92999267578125,203.3300018310547,203.8249969482422,570076
2025-06-06 14:30:00+00:00,203.58999633789062,203.7375946044922,203.33999633789062,203.5399932861328,335490
2025-06-06 14:35:00+00:00,203.5800018310547,203.85679626464844,203.49000549316406,203.5800018310547,321076
2025-06-06 14:40:00+00:00,203.78280639648438,203.88999938964844,203.5800018310547,203.6114044189453,357678
2025-06-06 14:45:00+00:00,203.5500946044922,203.9199981689453,203.52999877929688,203.77000427246094,477223
2025-06-06 14:50:00+00:00,203.33999633789062,203.63999938964844,203.19000244140625,203.5500030517578,531103
2025-06-06 14:55:00+00:00,203.14999389648438,203.4199981689453,203.1199951171875,203.33999633789062,347148
2025-06-06 15:00:00+00:00,203.24000549316406,203.4095001220703,203.11000061035156,203.13999938964844,444384
2025-06-06 15:05:00+00:00,203.6699981689453,203.95269775390625,203.66000366210938,203.7100067138672,650613
2025-06-06 15:10:00+00:00,203.9199981689453,204.05999755859375,203.59500122070312,203.6699981689453,422947
2025-06-06 15:15:00+00:00,203.14979553222656,203.9459991455078,203.05999755859375,203.94000244140625,381729
2025-06-06 15:20:00+00:00,203.07000732421875,203.32000732421875,202.860107421875,203.13499450683594,472675
2025-06-06 15:25:00+00:00,203.0399932861328,203.29969787597656,203.02999877929688,203.07000732421875,271088
2025-06-06 15:30:00+00:00,203.0749969482422,203.27999877929688,202.91000366210938,203.02000427246094,272954
2025-06-06 15:35:00+00:00,202.98500061035156,203.125,202.8699951171875,203.05999755859375,266549
2025-06-06 15:40:00+00:00,203.0749969482422,203.15980529785156,202.92999267578125,202.98500061035156,241663
2025-06-06 15:45:00+00:00,203.4149932861328,203.4250030517578,203.0399932861328,203.0749969482422,222033
2025-06-06 15:50:00+00:00,203.3000030517578,203.60000610351562,203.27000427246094,203.41000366210938,303254
2025-06-06 15:55:00+00:00,203.0449981689453,203.36000061035156,202.9779052734375,203.3000030517578,272518
2025-06-06 16:00:00+00:00,203.02999877929688,203.11000061035156,202.94000244140625,203.0500030517578,251062
2025-06-06 16:05:00+00:00,202.97500610351562,203.0399932861328,202.91000366210938,203.02000427246094,205754
2025-06-06 16:10:00+00:00,203.14999389648438,203.18080139160156,202.94009399414062,202.97999572753906,307806
2025-06-06 16:15:00+00:00,202.9687042236328,203.14999389648438,202.89999389648438,203.13999938964844,245493
2025-06-06 16:20:00+00:00,202.80999755859375,203.0,202.74000549316406,202.97500610351562,325027
2025-06-06 16:25:00+00:00,202.625,202.8350067138672,202.61000061035156,202.81500244140625,291001
2025-06-06 16:30:00+00:00,202.5301055908203,202.74000549316406,202.50999450683594,202.66220092773438,322207
2025-06-06 16:35:00+00:00,202.3800048828125,202.54519653320312,202.3000030517578,202.5399932861328,331113
2025-06-06 16:40:00+00:00,202.19000244140625,202.61000061035156,202.0500030517578,202.3800048828125,432124
2025-06-06 16:45:00+00:00,202.6750030517578,202.6999969482422,202.08999633789062,202.1898956298828,1058087
2025-06-06 16:50:00+00:00,202.7050018310547,202.77569580078125,202.5500030517578,202.6750030517578,221206
2025-06-06 16:55:00+00:00,202.69500732421875,202.74000549316406,202.49000549316406,202.5449981689453,264706
2025-06-06 17:00:00+00:00,202.8000030517578,202.8800048828125,202.64540100097656,202.69000244140625,249338
2025-06-06 17:05:00+00:00,202.7899932861328,202.9467010498047,202.61000061035156,202.77999877929688,232859
2025-06-06 17:10:00+00:00,203.25,203.25,202.7100067138672,202.7949981689453,369257
2025-06-06 17:15:00+00:00,203.49000549316406,203.50999450683594,203.17999267578125,203.24000549316406,322472
2025-06-06 17:20:00+00:00,203.75,203.77000427246094,203.4499969482422,203.47999572753906,331275
2025-06-06 17:25:00+00:00,203.58999633789062,203.77999877929688,203.5500030517578,203.74000549316406,272168
2025-06-06 17:30:00+00:00,203.86000061035156,203.97999572753906,203.58999633789062,203.60000610351562,344506
2025-06-06 17:35:00+00:00,203.76939392089844,203.8970947265625,203.6999969482422,203.86000061035156,206795
2025-06-06 17:40:00+00:00,203.98500061035156,204.0,203.74000549316406,203.75999450683594,287192
2025-06-06 17:45:00+00:00,203.92340087890625,204.02000427246094,203.8459930419922,203.97999572753906,258184
2025-06-06 17:50:00+00:00,203.89500427246094,204.0,203.80999755859375,203.94000244140625,201901
2025-06-06 17:55:00+00:00,204.05499267578125,204.14999389648438,203.88999938964844,203.91000366210938,250651
2025-06-06 18:00:00+00:00,204.63999938964844,204.64999389648438,204.04010009765625,204.05999755859375,534046
2025-06-06 18:05:00+00:00,204.78500366210938,204.86000061035156,204.6199951171875,204.64999389648438,424579
2025-06-06 18:10:00+00:00,204.75999450683594,204.9499969482422,204.74000549316406,204.77999877929688,334110
2025-06-06 18:15:00+00:00,204.88999938964844,204.89999389648438,204.7550048828125,204.75999450683594,267527
2025-06-06 18:20:00+00:00,205.08999633789062,205.2100067138672,204.8699951171875,204.89500427246094,699531
2025-06-06 18:25:00+00:00,204.98500061035156,205.12969970703125,204.86000061035156,205.09210205078125,347981
2025-06-06 18:30:00+00:00,205.32009887695312,205.47000122070312,204.99000549316406,204.99000549316406,535529
2025-06-06 18:35:00+00:00,205.14990234375,205.32000732421875,205.11000061035156,205.32000732421875,336719
2025-06-06 18:40:00+00:00,205.1699981689453,205.25,205.0576934814453,205.1699981689453,267924
2025-06-06 18:45:00+00:00,205.1999969482422,205.25999450683594,205.08999633789062,205.16009521484375,243598
2025-06-06 18:50:00+00:00,205.406494140625,205.4250030517578,205.1300048828125,205.2165069580078,349378
2025-06-06 18:55:00+00:00,205.26499938964844,205.42999267578125,205.22000122070312,205.41000366210938,268530
2025-06-06 19:00:00+00:00,205.202392578125,205.28700256347656,205.13999938964844,205.19900512695312,273501
2025-06-06 19:05:00+00:00,205.1699981689453,205.3000030517578,205.13999938964844,205.21499633789062,624782
2025-06-06 19:10:00+00:00,204.9550018310547,205.17999267578125,204.92999267578125,205.17999267578125,338850
2025-06-06 19:15:00+00:00,204.7899932861328,204.97500610351562,204.77000427246094,204.97000122070312,330909
2025-06-06 19:20:00+00:00,204.70120239257812,204.8300018310547,204.6875,204.78500366210938,308915
2025-06-06 19:25:00+00:00,204.6999969482422,204.98989868164062,204.68499755859375,204.6999969482422,375224
2025-06-06 19:30:00+00:00,204.84710693359375,204.91000366210938,204.64999389648438,204.69000244140625,330167
2025-06-06 19:35:00+00:00,204.94000244140625,205.04299926757812,204.8249969482422,204.8699951171875,420003
2025-06-06 19:40:00+00:00,204.97999572753906,205.06500244140625,204.9199981689453,204.9499969482422,527885
2025-06-06 19:45:00+00:00,204.92990112304688,205.125,204.80999755859375,204.97500610351562,788460
2025-06-06 19:50:00+00:00,204.64500427246094,205.22000122070312,204.5,204.9499969482422,1115041
2025-06-06 19:55:00+00:00,203.92999267578125,204.66000366210938,203.89500427246094,204.63999938964844,2660718
2025-06-09 13:30:00+00:00,204.83999633789062,205.0749969482422,203.97999572753906,204.39999389648438,3140160
2025-06-09 13:35:00+00:00,205.3699951171875,205.5500030517578,204.6300048828125,204.83999633789062,856117
2025-06-09 13:40:00+00:00,204.83999633789062,205.40499877929688,204.60000610351562,205.33999633789062,855028
2025-06-09 13:45:00+00:00,204.95899963378906,205.00999450683594,204.41000366210938,204.84500122070312,731032
2025-06-09 13:50:00+00:00,205.22000122070312,205.32000732421875,204.8300018310547,204.9499969482422,614916
2025-06-09 13:55:00+00:00,204.8300018310547,205.24000549316406,204.74000549316406,205.22999572753906,499118
2025-06-09 14:00:00+00:00,205.0449981689453,205.13999938964844,204.6699981689453,204.85000610351562,522277
2025-06-09 14:05:00+00:00,205.30810546875,205.33999633789062,204.82000732421875,205.0500030517578,566513
2025-06-09 14:10:00+00:00,205.78500366210938,206.0,205.3000030517578,205.3000030517578,1063477
2025-06-09 14:15:00+00:00,205.55499267578125,205.85000610351562,205.4199981689453,205.7899932861328,442173
2025-06-09 14:20:00+00:00,205.23500061035156,205.61000061035156,205.1999969482422,205.56930541992188,565313
2025-06-09 14:25:00+00:00,205.32000732421875,205.35000610351562,205.1300048828125,205.22000122070312,348478
2025-06-09 14:30:00+00:00,205.40109252929688,205.74000549316406,205.27999877929688,205.3000030517578,539721
2025-06-09 14:35:00+00:00,205.3800048828125,205.41000366210938,205.1699981689453,205.41000366210938,564819
2025-06-09 14:40:00+00:00,205.3800048828125,205.5800018310547,205.32000732421875,205.38999938964844,374180
2025-06-09 14:45:00+00:00,205.07000732421875,205.39999389648438,205.0113067626953,205.39500427246094,430411
2025-06-09 14:50:00+00:00,204.7100067138672,205.1699981689453,204.6999969482422,205.05999755859375,476955
2025-06-09 14:55:00+00:00,204.72000122070312,204.77000427246094,204.52999877929688,204.7283935546875,422571
2025-06-09 15:00:00+00:00,204.72000122070312,204.88999938964844,204.65499877929688,204.72000122070312,429119
2025-06-09 15:05:00+00:00,204.75,204.94000244140625,204.7097930908203,204.71499633789062,362281
2025-06-09 15:10:00+00:00,204.7100067138672,204.9250030517578,204.64500427246094,204.76800537109375,296292
2025-06-09 15:15:00+00:00,204.74000549316406,204.88999938964844,204.6300048828125,204.6999969482422,285462
2025-06-09 15:20:00+00:00,204.80999755859375,204.89849853515625,204.61000061035156,204.75469970703125,229152
2025-06-09 15:25:00+00:00,204.52999877929688,204.83999633789062,204.50999450683594,204.80999755859375,235569
2025-06-09 15:30:00+00:00,204.47999572753906,204.55999755859375,204.3574981689453,204.5301055908203,345017
2025-06-09 15:35:00+00:00,204.45469665527344,204.64999389648438,204.3699951171875,204.47000122070312,317069
2025-06-09 15:40:00+00:00,204.4250030517578,204.4600067138672,204.26119995117188,204.45640563964844,247276
2025-06-09 15:45:00+00:00,204.38819885253906,204.4761962890625,204.3000030517578,204.4600067138672,197477
2025-06-09 15:50:00+00:00,204.52940368652344,204.5449981689453,204.32000732421875,204.38999938964844,359714
2025-06-09 15:55:00+00:00,204.4600067138672,204.58999633789062,204.38999938964844,204.52999877929688,289782
2025-06-09 16:00:00+00:00,204.7917022705078,204.91000366210938,204.47000122070312,204.47999572753906,404225
2025-06-09 16:05:00+00:00,204.2899932861328,204.86000061035156,204.22000122070312,204.77999877929688,466251
2025-06-09 16:10:00+00:00,204.12620544433594,204.3498992919922,204.0399932861328,204.3000030517578,527850
2025-06-09 16:15:00+00:00,203.94000244140625,204.12649536132812,203.72999572753906,204.1199951171875,691879
2025-06-09 16:20:00+00:00,204.0500030517578,204.24000549316406,203.91000366210938,203.9499969482422,385891
2025-06-09 16:25:00+00:00,203.92880249023438,204.25999450683594,203.91000366210938,204.05999755859375,428101
2025-06-09 16:30:00+00:00,204.0299072265625,204.02999877929688,203.88999938964844,203.92999267578125,273496
2025-06-09 16:35:00+00:00,204.41000366210938,204.46890258789062,204.02000427246094,204.02999877929688,434951
2025-06-09 16:40:00+00:00,204.66000366210938,204.66000366210938,204.3800048828125,204.41000366210938,412421
2025-06-09 16:45:00+00:00,204.60000610351562,204.75,204.5847930908203,204.64999389648438,354351
2025-06-09 16:50:00+00:00,204.77000427246094,204.80999755859375,204.5800018310547,204.59860229492188,430577
2025-06-09 16:55:00+00:00,204.6999969482422,204.78500366210938,204.6300048828125,204.77000427246094,355643
2025-06-09 17:00:00+00:00,205.0751953125,205.24000549316406,204.60000610351562,204.7100067138672,734719
2025-06-09 17:05:00+00:00,204.52999877929688,205.29989624023438,204.24000549316406,205.0749969482422,1139522
2025-06-09 17:10:00+00:00,201.66000366210938,204.54010009765625,201.33999633789062,204.52999877929688,3135154
2025-06-09 17:15:00+00:00,200.89999389648438,202.0,200.2801055908203,201.63900756835938,2913850
2025-06-09 17:20:00+00:00,200.64999389648438,201.6907958984375,200.02000427246094,200.8905029296875,2960743
2025-06-09 17:25:00+00:00,200.72000122070312,201.1096954345703,200.17999267578125,200.66000366210938,1804097
2025-06-09 17:30:00+00:00,200.78070068359375,201.2899932861328,200.02999877929688,200.7100067138672,2168629
2025-06-09 17:35:00+00:00,201.375,201.49000549316406,200.77999877929688,200.79100036621094,1392641
2025-06-09 17:40:00+00:00,202.1699981689453,202.1699981689453,201.38999938964844,201.38999938964844,1822937
2025-06-09 17:45:00+00:00,201.70120239257812,202.22000122070312,201.5850067138672,202.1699981689453,1031658
2025-06-09 17:50:00+00:00,202.5072021484375,202.57000732421875,201.64999389648438,201.69960021972656,1176110
2025-06-09 17:55:00+00:00,202.46499633789062,202.5540008544922,202.16000366210938,202.47000122070312,758833
2025-06-09 18:00:00+00:00,202.1199951171875,202.66769409179688,202.11000061035156,202.4499969482422,887062
2025-06-09 18:05:00+00:00,201.7010955810547,202.3300018310547,201.69000244140625,202.2595977783203,1193713
2025-06-09 18:10:00+00:00,201.94000244140625,201.97999572753906,201.6750030517578,201.7100067138672,515086
2025-06-09 18:15:00+00:00,201.69500732421875,201.98500061035156,201.6199951171875,201.94000244140625,588913
2025-06-09 18:20:00+00:00,201.9990997314453,202.02999877929688,201.61500549316406,201.68099975585938,503790
2025-06-09 18:25:00+00:00,201.4600067138672,202.22000122070312,201.27000427246094,201.98199462890625,1014153
2025-06-09 18:30:00+00:00,201.25999450683594,201.6179962158203,200.89999389648438,201.42999267578125,1397739
2025-06-09 18:35:00+00:00,200.93649291992188,201.39999389648438,200.91000366210938,201.2550048828125,602131
2025-06-09 18:40:00+00:00,200.91990661621094,200.99000549316406,200.73500061035156,200.93499755859375,779760
2025-06-09 18:45:00+00:00,200.875,201.0,200.6300048828125,200.91000366210938,815901
2025-06-09 18:50:00+00:00,201.50999450683594,201.52000427246094,200.7899932861328,200.8800048828125,875530
2025-06-09 18:55:00+00:00,201.52000427246094,201.6999969482422,201.3350067138672,201.5,915471
2025-06-09 19:00:00+00:00,201.47000122070312,201.5800018310547,201.3206024169922,201.53990173339844,453749
2025-06-09 19:05:00+00:00,201.45950317382812,201.47999572753906,201.19000244140625,201.46499633789062,410343
2025-06-09 19:10:00+00:00,201.07989501953125,201.52999877929688,201.02999877929688,201.4593048095703,427661
2025-06-09 19:15:00+00:00,201.02499389648438,201.1649932861328,200.8699951171875,201.07000732421875,615551
2025-06-09 19:20:00+00:00,201.13999938964844,201.16000366210938,200.83999633789062,200.9600067138672,636943
2025-06-09 19:25:00+00:00,201.25,201.25,200.88499450683594,201.1300048828125,689571
2025-06-09 19:30:00+00:00,201.27000427246094,201.39999389648438,201.11000061035156,201.2100067138672,579279
2025-06-09 19:35:00+00:00,201.27000427246094,201.36500549316406,201.13999938964844,201.27499389648438,589766
2025-06-09 19:40:00+00:00,201.02999877929688,201.27499389648438,200.92999267578125,201.26499938964844,593192
2025-06-09 19:45:00+00:00,201.2899932861328,201.3249969482422,200.88999938964844,201.02000427246094,699541
2025-06-09 19:50:00+00:00,201.8699951171875,202.06500244140625,201.30999755859375,201.30999755859375,1776669
2025-06-09 19:55:00+00:00,201.44000244140625,202.35499572753906,201.3699951171875,201.8800048828125,3160402
2025-06-10 13:30:00+00:00,202.13699340820312,203.14999389648438,200.57000732421875,200.60000610351562,4374637
2025-06-10 13:35:00+00:00,202.13999938964844,202.38999938964844,201.69500732421875,202.13499450683594,1077512
2025-06-10 13:40:00+00:00,201.7989959716797,202.3249969482422,201.43499755859375,202.13999938964844,897000
2025-06-10 13:45:00+00:00,201.93499755859375,202.02000427246094,201.3800048828125,201.80499267578125,805672
2025-06-10 13:50:00+00:00,202.8699951171875,203.11000061035156,201.86500549316406,201.9272003173828,1176969
2025-06-10 13:55:00+00:00,202.1999969482422,202.90969848632812,202.0800018310547,202.88999938964844,862460
2025-06-10 14:00:00+00:00,202.82000732421875,203.02000427246094,202.17999267578125,202.1999969482422,803399
2025-06-10 14:05:00+00:00,202.92999267578125,203.35690307617188,202.6699981689453,202.83999633789062,883965
2025-06-10 14:10:00+00:00,202.73500061035156,203.0,202.49000549316406,202.91000366210938,680852
2025-06-10 14:15:00+00:00,202.86000061035156,203.33999633789062,202.86000061035156,202.97000122070312,644259
2025-06-10 14:20:00+00:00,202.63499450683594,202.9506072998047,202.52029418945312,202.9398956298828,526806
2025-06-10 14:25:00+00:00,202.8699951171875,202.94000244140625,202.54600524902344,202.64999389648438,467161
2025-06-10 14:30:00+00:00,203.18789672851562,203.19000244140625,202.74000549316406,202.86000061035156,463953
2025-06-10 14:35:00+00:00,202.9499969482422,203.25,202.7899932861328,203.18499755859375,425114
2025-06-10 14:40:00+00:00,203.2100067138672,203.27999877929688,202.72999572753906,202.92999267578125,536512
2025-06-10 14:45:00+00:00,203.5399932861328,203.64999389648438,203.16000366210938,203.22000122070312,755082
2025-06-10 14:50:00+00:00,204.2100067138672,204.3000030517578,203.42999267578125,203.52999877929688,854059
2025-06-10 14:55:00+00:00,204.1199951171875,204.35000610351562,204.0019989013672,204.19000244140625,656887
2025-06-10 15:00:00+00:00,203.72500610351562,204.23199462890625,203.64999389648438,204.11000061035156,583218
2025-06-10 15:05:00+00:00,203.61000061035156,203.64999389648438,203.4499969482422,203.52000427246094,483297
2025-06-10 15:10:00+00:00,203.26220703125,203.32000732421875,203.26220703125,203.30999755859375,613567
2025-06-10 15:15:00+00:00,203.5399932861328,203.58999633789062,203.1999969482422,203.25,549315
2025-06-10 15:20:00+00:00,203.61500549316406,203.65989685058594,203.39999389648438,203.5500030517578,308802
2025-06-10 15:25:00+00:00,203.31500244140625,203.75,203.30099487304688,203.6199951171875,395191
2025-06-10 15:30:00+00:00,202.77000427246094,203.32000732421875,202.3000946044922,203.32000732421875,633377
2025-06-10 15:35:00+00:00,202.6678924560547,202.7899932861328,202.47999572753906,202.75999450683594,474964
2025-06-10 15:40:00+00:00,202.92999267578125,202.97999572753906,202.6199951171875,202.66000366210938,334437
2025-06-10 15:45:00+00:00,203.02000427246094,203.07000732421875,202.8802032470703,202.9199981689453,234126
2025-06-10 15:50:00+00:00,203.02499389648438,203.14999389648438,202.99749755859375,203.0699005126953,277584
2025-06-10 15:55:00+00:00,202.9199981689453,203.02999877929688,202.76499938964844,203.02999877929688,270508
2025-06-10 16:00:00+00:00,202.8000030517578,203.14999389648438,202.75,202.92999267578125,400541
2025-06-10 16:05:00+00:00,202.75999450683594,203.07879638671875,202.75,202.7899932861328,276246
2025-06-10 16:10:00+00:00,202.4250030517578,202.77000427246094,202.39999389648438,202.77000427246094,449049
2025-06-10 16:15:00+00:00,202.77000427246094,202.83999633789062,202.44000244140625,202.49139404296875,303387
2025-06-10 16:20:00+00:00,202.5800018310547,202.83999633789062,202.52999877929688,202.7899932861328,305882
2025-06-10 16:25:00+00:00,202.53880310058594,202.7100067138672,202.49070739746094,202.60000610351562,334033
